date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:10:50	32783/32783	---MCZ	200	added ('OK')	text/css	etag:W/%220da0ca70263b5b314e440007c37760ea%22	http://theme.hstatic.net/1000001117/1001120712/14/payment-fundiin.scss.css?v=29306	D:/freelance/phuong-nam-media/haravan/theme.hstatic.net/1000001117/1001120712/14/payment-fundiin.scss9d62.css	(from https://www.haravan.com/pages/fundiin)
14:11:01	77259/77259	---M--	200	added ('OK')	image/png	etag:%22c69550774a8ea7bc228fbb5b7041f266%22	https://file.hstatic.net/1000001117/file/payment-fundiin-endow_eefef360bb4748b590f5d39f86c6e205.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/payment-fundiin-endow_eefef360bb4748b590f5d39f86c6e205.png	(from https://www.haravan.com/pages/fundiin)
14:11:01	34182/34182	---M--	200	added ('OK')	image/png	etag:%226ff2176ca8e7f8ba05bb7093a8892a6d%22	https://file.hstatic.net/1000001117/file/payment-fundiin-vector-bottom_c2d10b80ffd44c38b1eb58bebb0b04c6.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/payment-fundiin-vector-bottom_c2d10b80ffd44c38b1eb58bebb0b04c6.png	(from https://www.haravan.com/pages/fundiin)
14:11:06	181389/181389	---M--	200	added ('OK')	image/png	etag:%223bbf109b326dd0b1eb4cbae94716aefa%22	https://file.hstatic.net/1000001117/file/kredivo-bottom_c98df1e0f5fc488f9fe6f44b6a479592.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/kredivo-bottom_c98df1e0f5fc488f9fe6f44b6a479592.png	(from https://www.haravan.com/pages/kredivo)
14:11:09	178678/178678	---M--	200	added ('OK')	image/png	etag:%228ce792c5b56c041a4c76580fae12dec0%22	http://file.hstatic.net/1000001117/file/sharefb-payment-fundiin-min_ec088ff36b7c4e3098aa7fd37d6819da.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/sharefb-payment-fundiin-min_ec088ff36b7c4e3098aa7fd37d6819da.png	(from https://www.haravan.com/pages/fundiin)
14:11:11	39668/39668	---MCZ	200	added ('OK')	text/css	etag:W/%224005e9a6687210c5482d52aad1443475%22	http://theme.hstatic.net/1000001117/1001120712/14/payment-aftee.scss.css?v=29306	D:/freelance/phuong-nam-media/haravan/theme.hstatic.net/1000001117/1001120712/14/payment-aftee.scss9d62.css	(from https://www.haravan.com/pages/tich-hop-phuong-thuc-mua-truoc-tra-sau-aftee)
14:11:12	46552/46552	---M--	200	added ('OK')	image/jpeg	etag:%22f5572cedb9d4557a6aad2eeb1cd0b16e%22	https://file.hstatic.net/1000001117/file/payment-fundiin-deal_0633e54317c440f19cf7ef6d87305d1e.jpg	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/payment-fundiin-deal_0633e54317c440f19cf7ef6d87305d1e.jpg	(from https://www.haravan.com/pages/fundiin)
14:11:14	5466/5466	---M--	200	added ('OK')	image/png	date:Sat,%2013%20Sep%202025%2019:30:48%20GMT	https://file.hstatic.net/1000001117/file/payment-aftee-main_9356cd11a9a340cc91fc46945d796803_thumb.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/payment-aftee-main_9356cd11a9a340cc91fc46945d796803_thumb.png	(from https://www.haravan.com/pages/tich-hop-phuong-thuc-mua-truoc-tra-sau-aftee)
14:11:21	113646/113646	---M--	200	added ('OK')	image/jpeg	etag:%222f6306dc9890213150edbd7caf607cd2%22	http://file.hstatic.net/1000001117/file/sharefb-payment-aftee-min_0c574871e1734c81afe4eb68655a8c4e.jpeg	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/sharefb-payment-aftee-min_0c574871e1734c81afe4eb68655a8c4e.jpg	(from https://www.haravan.com/pages/tich-hop-phuong-thuc-mua-truoc-tra-sau-aftee)
14:11:21	558041/558041	---M--	200	added ('OK')	image/png	etag:%22cb24baaa836499908629f3252620370a%22	https://file.hstatic.net/1000001117/file/payment-fundiin-banner_85adcbabc29f4229a428bf9aace1835a.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/payment-fundiin-banner_85adcbabc29f4229a428bf9aace1835a.png	(from https://www.haravan.com/pages/fundiin)
14:11:21	807942/807942	---M--	200	added ('OK')	image/png	etag:%22c1133817ffae55ea9b19c9e74f69ce43%22	https://file.hstatic.net/1000001117/file/payment-aftee-main_9356cd11a9a340cc91fc46945d796803.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/payment-aftee-main_9356cd11a9a340cc91fc46945d796803.png	(from https://www.haravan.com/pages/tich-hop-phuong-thuc-mua-truoc-tra-sau-aftee)
14:11:22	378657/378657	---M--	200	added ('OK')	image/jpeg	etag:%22e4e8640f7c5928bb4b7210a923af2b80%22	https://file.hstatic.net/1000001117/file/payment-aftee-prmt_d39dabe7aba24cf5839fb7d9db03b08e.jpg	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/payment-aftee-prmt_d39dabe7aba24cf5839fb7d9db03b08e.jpg	(from https://www.haravan.com/pages/tich-hop-phuong-thuc-mua-truoc-tra-sau-aftee)
14:11:22	70961/70961	---M--	200	added ('OK')	image/png	date:Sun,%2009%20Nov%202025%2003:30:26%20GMT	https://file.hstatic.net/1000001117/file/payment-aftee-rules_66f26bf2085f4b3cae9f41e1aba4968d_grande.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/payment-aftee-rules_66f26bf2085f4b3cae9f41e1aba4968d_grande.png	(from https://www.haravan.com/pages/tich-hop-phuong-thuc-mua-truoc-tra-sau-aftee)
14:11:23	75146/75146	---M--	200	added ('OK')	image/png	etag:%22e00602671e3dc6d93ab5a42a789d42d5%22	https://file.hstatic.net/1000001117/file/payment-aftee-rules_66f26bf2085f4b3cae9f41e1aba4968d.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/payment-aftee-rules_66f26bf2085f4b3cae9f41e1aba4968d.png	(from https://www.haravan.com/pages/tich-hop-phuong-thuc-mua-truoc-tra-sau-aftee)
14:11:23	2619/2619	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Nov%202025%2007:09:18%20GMT	https://file.hstatic.net/1000001117/file/payment-aftee-rules_66f26bf2085f4b3cae9f41e1aba4968d_thumb.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/payment-aftee-rules_66f26bf2085f4b3cae9f41e1aba4968d_thumb.png	(from https://www.haravan.com/pages/tich-hop-phuong-thuc-mua-truoc-tra-sau-aftee)
14:11:24	765415/765415	---M--	200	added ('OK')	image/png	etag:%22e72b034dd7fcdbafbb46baa858964ab0%22	https://file.hstatic.net/1000001117/file/payment-aftee-mockup_d90d79ae433a491293e27abc86f9c2d4.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/payment-aftee-mockup_d90d79ae433a491293e27abc86f9c2d4.png	(from https://www.haravan.com/pages/tich-hop-phuong-thuc-mua-truoc-tra-sau-aftee)
14:11:25	2806/2806	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Nov%202025%2007:09:20%20GMT	https://file.hstatic.net/1000001117/file/payment-aftee-mockup_d90d79ae433a491293e27abc86f9c2d4_thumb.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/payment-aftee-mockup_d90d79ae433a491293e27abc86f9c2d4_thumb.png	(from https://www.haravan.com/pages/tich-hop-phuong-thuc-mua-truoc-tra-sau-aftee)
14:11:28	40854/40854	---MCZ	200	added ('OK')	text/css	etag:W/%22a8cdce527c39b71a6481e30a9c82ae63%22	http://theme.hstatic.net/1000001117/1001120712/14/lotte-cnf.scss.css?v=29306	D:/freelance/phuong-nam-media/haravan/theme.hstatic.net/1000001117/1001120712/14/lotte-cnf.scss9d62.css	(from https://www.haravan.com/pages/tich-hop-phuong-thuc-mua-truoc-tra-sau-lotte-cnf)
14:11:35	103828/103828	---M--	200	added ('OK')	image/jpeg	etag:%22def624b5dbb1cb028078f3e6264c5524%22	http://file.hstatic.net/1000001117/file/lotte-cnf.jpg	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/lotte-cnf.jpg	(from https://www.haravan.com/pages/tich-hop-phuong-thuc-mua-truoc-tra-sau-lotte-cnf)
14:11:35	805887/805887	---M--	200	added ('OK')	image/png	etag:%22fd43c5e44c7bc871351f242f1a2bc331%22	https://file.hstatic.net/1000001117/file/payment-aftee-intro_48139d462db9469a8d6c1ca6617fad29.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/payment-aftee-intro_48139d462db9469a8d6c1ca6617fad29.png	(from https://www.haravan.com/pages/tich-hop-phuong-thuc-mua-truoc-tra-sau-aftee)
14:11:38	38724/38724	---MCZ	200	added ('OK')	text/css	etag:W/%2295474cad2806978acf4fd65789e21976%22	http://theme.hstatic.net/1000001117/1001120712/14/hr-viet-qr-mbbank.scss.css?v=29306	D:/freelance/phuong-nam-media/haravan/theme.hstatic.net/1000001117/1001120712/14/hr-viet-qr-mbbank.scss9d62.css	(from https://www.haravan.com/pages/viet-qr-mbbank?utm_source=payment&utm_medium=LDP&utm_campaign=QRMBBank-zone)
14:11:44	438984/438984	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2007:09:24%20GMT	https://www.haravan.com/pages/viet-qr-mbbank	D:/freelance/phuong-nam-media/haravan/www.haravan.com/pages/viet-qr-mbbank.html	(from https://www.haravan.com/pages/viet-qr-mbbank?utm_source=payment&utm_medium=LDP&utm_campaign=QRMBBank-zone)
14:11:48	24833/24833	---MCZ	200	added ('OK')	text/css	etag:W/%225df5582361bd68e6de484ff9987a5fef%22	http://theme.hstatic.net/1000001117/1001120712/14/payment-guides.scss.css?v=29306	D:/freelance/phuong-nam-media/haravan/theme.hstatic.net/1000001117/1001120712/14/payment-guides.scss9d62.css	(from https://www.haravan.com/pages/payment-guides)
14:11:54	24286/24286	---M--	200	added ('OK')	image/jpeg	etag:%22ac48d38063beaeee50df6c2138e62677%22	https://file.hstatic.net/1000001117/file/ship-guides-video1_6129d7366d6647328f82d3e5c6ec9423.jpg	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/ship-guides-video1_6129d7366d6647328f82d3e5c6ec9423.jpg	(from https://www.haravan.com/pages/payment-guides)
14:11:55	3459/3459	---M--	200	added ('OK')	image/png	etag:%22535159d4b764f59ee9aae726a8e58ce7%22	https://file.hstatic.net/1000001117/file/logo-momo_0da4017a48634666aaff1305d9872c19.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-momo_0da4017a48634666aaff1305d9872c19.png	(from https://www.haravan.com/pages/payment-guides)
14:11:57	3751/3751	---M--	200	added ('OK')	image/png	etag:%229482102d2be60270b014f13bcf8b6776%22	https://file.hstatic.net/1000001117/file/logo-shopeepay_b8a59ddaf1df415fbc76501436df9ec0.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-shopeepay_b8a59ddaf1df415fbc76501436df9ec0.png	(from https://www.haravan.com/pages/payment-guides)
14:11:59	6622/6622	---M--	200	added ('OK')	image/png	etag:%22e59489f369b0a58417aea5eeb9594213%22	https://file.hstatic.net/1000001117/file/logo-grabmoca_444677136c5d4e64836b77a36f4c4c93.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-grabmoca_444677136c5d4e64836b77a36f4c4c93.png	(from https://www.haravan.com/pages/payment-guides)
14:12:01	100041/100041	---M--	200	added ('OK')	image/png	etag:%22915c834187f876a8c9fd7e7f067fc49b%22	https://file.hstatic.net/1000001117/file/qr-right.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/qr-right.png	(from https://www.haravan.com/pages/viet-qr-mbbank?utm_source=payment&utm_medium=LDP&utm_campaign=QRMBBank-zone)
14:12:22	499659/499659	---M--	200	added ('OK')	image/png	etag:%22bde6fcffae73704327b4ff2402e8b05d%22	http://file.hstatic.net/1000001117/file/viet-qr-mbbank.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/viet-qr-mbbank.png	(from https://www.haravan.com/pages/viet-qr-mbbank?utm_source=payment&utm_medium=LDP&utm_campaign=QRMBBank-zone)
14:12:22	573700/573700	---M--	200	added ('OK')	image/png	etag:%226647cea3d6b355276182e6febc8110f0%22	https://file.hstatic.net/1000001117/file/homebanner-2.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/homebanner-2.png	(from https://www.haravan.com/pages/tich-hop-phuong-thuc-mua-truoc-tra-sau-lotte-cnf)
14:12:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	etag:W/%226c29ab838b754227b30e3f35b6e0556b%22	https://www.haravan.com/pages/grabmoca	D:/freelance/phuong-nam-media/haravan/www.haravan.com/pages/grabmoca.501.delayed	(from https://www.haravan.com/pages/payment-guides)
14:12:22	7306/7306	---M--	200	added ('OK')	image/png	etag:%223c66c3b2e8f5be060dbcd96315d788cd%22	https://file.hstatic.net/1000001117/file/logo-reepay_c4071729a7a94e48a4b6727abe59cfc8.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-reepay_c4071729a7a94e48a4b6727abe59cfc8.png	(from https://www.haravan.com/pages/payment-guides)
14:12:22	2071/2071	---M--	200	added ('OK')	image/png	etag:%22d891a13ae16a410530830ea17be7e769%22	https://file.hstatic.net/1000001117/file/logo-zalopay_f0c638662bae4c1ea6f19eb4ab6a88a1.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-zalopay_f0c638662bae4c1ea6f19eb4ab6a88a1.png	(from https://www.haravan.com/pages/payment-guides)
14:12:24	8236/8236	---M--	200	added ('OK')	image/png	etag:%22eecc0e2511d331f281d0289f49318f29%22	https://file.hstatic.net/1000001117/file/logo-vnpay_6add69a872374bc788b83ca06f2892a4.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-vnpay_6add69a872374bc788b83ca06f2892a4.png	(from https://www.haravan.com/pages/payment-guides)
14:12:24	4020/4020	---M--	200	added ('OK')	image/png	etag:%22d6cfb30b6d0421ab376dd1c94c2b05fa%22	https://file.hstatic.net/1000001117/file/logo-atom_d365ab1ad05741fdb67fa784576a4b61.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-atom_d365ab1ad05741fdb67fa784576a4b61.png	(from https://www.haravan.com/pages/payment-guides)
14:12:24	2916/2916	---M--	200	added ('OK')	image/png	etag:%2265c5cb8dd878b85a2eff8efeb0a6e821%22	https://file.hstatic.net/1000001117/file/logo-smartpay_11748b2c4277494e857c5a4338c11f6e.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-smartpay_11748b2c4277494e857c5a4338c11f6e.png	(from https://www.haravan.com/pages/payment-guides)
14:12:25	9142/9142	---M--	200	added ('OK')	image/png	etag:%22826c7d434f9072eddc4ef1bfc412e746%22	https://file.hstatic.net/1000001117/file/logo-fundiin_471c867d0dcc4f00a0a25321888df280.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-fundiin_471c867d0dcc4f00a0a25321888df280.png	(from https://www.haravan.com/pages/payment-guides)
14:12:25	3473/3473	---M--	200	added ('OK')	image/png	etag:%22350b86eed3dd253e2770744bcc4d7b94%22	https://file.hstatic.net/1000001117/file/logo-nganluong_9cc45f3d9756496ea47715bb8fa548ec.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-nganluong_9cc45f3d9756496ea47715bb8fa548ec.png	(from https://www.haravan.com/pages/payment-guides)
14:12:25	5011/5011	---M--	200	added ('OK')	image/png	etag:%225da5c795a9f927c5b4d12ab9bfec65c2%22	https://file.hstatic.net/1000001117/file/logo-vtcpay_d4f0d7d21f5b4eee9f1b5e34da21e085.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-vtcpay_d4f0d7d21f5b4eee9f1b5e34da21e085.png	(from https://www.haravan.com/pages/payment-guides)
14:12:25	5560/5560	---M--	200	added ('OK')	image/png	etag:%22543d075929f34f11ec65893614583859%22	https://file.hstatic.net/1000001117/file/logo-alepay_c78ce63289f146a994773e33bf3da2ad.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-alepay_c78ce63289f146a994773e33bf3da2ad.png	(from https://www.haravan.com/pages/payment-guides)
14:12:25	3534/3534	---M--	200	added ('OK')	image/png	etag:%22e8c4b1937c45579bed9be1f4cfebdd8c%22	https://file.hstatic.net/1000001117/file/logo-123pay_cbdc41221a504489946f75045c3da500.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-123pay_cbdc41221a504489946f75045c3da500.png	(from https://www.haravan.com/pages/payment-guides)
14:12:26	5480/5480	---M--	200	added ('OK')	image/png	etag:%22cfec5f449e09fe3517af60506ff3c8d0%22	https://file.hstatic.net/1000001117/file/logo-payoo_93d6e80263aa45699cc2ce37dcd656cb.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-payoo_93d6e80263aa45699cc2ce37dcd656cb.png	(from https://www.haravan.com/pages/payment-guides)
14:12:26	4702/4702	---M--	200	added ('OK')	image/png	etag:%228bd622364c23082ed334aa2527f8d23b%22	https://file.hstatic.net/1000001117/file/logo-onepay_b5f7c3b2dfcf40138eb27e69885d9354.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-onepay_b5f7c3b2dfcf40138eb27e69885d9354.png	(from https://www.haravan.com/pages/payment-guides)
14:12:27	12867/12867	---M--	200	added ('OK')	image/png	etag:%2252ff034540b05bda6ca38248a2805d26%22	https://file.hstatic.net/1000001117/file/logo-vietinpay_02073d391cb2443590e4f283061e2f5f.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-vietinpay_02073d391cb2443590e4f283061e2f5f.png	(from https://www.haravan.com/pages/payment-guides)
14:12:27	6589/6589	---M--	200	added ('OK')	image/png	etag:%22cafb37b7838dc1a9d9d23e00501c65a0%22	https://file.hstatic.net/1000001117/file/logo-vpbank_ed19b3b6023d44b299e618df0d00a19b.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-vpbank_ed19b3b6023d44b299e618df0d00a19b.png	(from https://www.haravan.com/pages/payment-guides)
14:12:29	3317/3317	---M--	200	added ('OK')	image/png	etag:%22b29a7ac1d6f7c4cba81426b89a0fa0cc%22	https://file.hstatic.net/1000001117/file/logo-paypal.png_31931f3d5f1f47068819e4f81c348ecd.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/logo-paypal.png_31931f3d5f1f47068819e4f81c348ecd.png	(from https://www.haravan.com/pages/payment-guides)
14:12:34	38479/38479	---MCZ	200	added ('OK')	text/css	etag:W/%22415e3b2420b7dfc649bcf42a78170459%22	http://theme.hstatic.net/1000001117/1001120712/14/shipment-jtexpress_v1.1.scss.css?v=29306	D:/freelance/phuong-nam-media/haravan/theme.hstatic.net/1000001117/1001120712/14/shipment-jtexpress_v1.1.scss9d62.css	(from https://www.haravan.com/pages/jtexpress)
14:12:46	150709/150709	---M--	200	added ('OK')	image/png	etag:%228f8a760878f2b05d32ca0081ffdfee64%22	http://file.hstatic.net/1000001117/file/sharefb-jtexpress-min_0443f59a22fc4011a203304cd277197b.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/sharefb-jtexpress-min_0443f59a22fc4011a203304cd277197b.png	(from https://www.haravan.com/pages/jtexpress)
14:12:46	105009/105009	---M--	200	added ('OK')	image/jpeg	etag:%22df2cb2032004146c781fd3a1f3d763b6%22	https://file.hstatic.net/1000001117/file/jtexpress-prmt-1_e40f53c8107c403d9ed7923c1b3c93ec.jpg	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/jtexpress-prmt-1_e40f53c8107c403d9ed7923c1b3c93ec.jpg	(from https://www.haravan.com/pages/jtexpress)
14:12:46	294819/294819	---M--	200	added ('OK')	image/png	etag:%222525bd590d9568027dd590259580a428%22	https://file.hstatic.net/1000001117/file/jtexpress-tagline_cf81e6bb31e549ea9941b2cbe8baf612.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/jtexpress-tagline_cf81e6bb31e549ea9941b2cbe8baf612.png	(from https://www.haravan.com/pages/jtexpress)
14:12:47	568802/568802	---M--	200	added ('OK')	image/png	etag:%22410157acddb53ed45579d0ff43b2e88d%22	https://file.hstatic.net/1000001117/file/jtexpress-main_6e6d0e6872d14648a6f51407d5b21dc7.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/jtexpress-main_6e6d0e6872d14648a6f51407d5b21dc7.png	(from https://www.haravan.com/pages/jtexpress)
14:12:47	307496/307496	---M--	200	added ('OK')	image/jpeg	etag:%22e9c5d80f6fd38ab54d30327af05245d0%22	https://file.hstatic.net/1000001117/file/jtexpress-deals_d1446cca96eb4ba0a6176923e5dbe44e.jpeg	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/jtexpress-deals_d1446cca96eb4ba0a6176923e5dbe44e.jpg	(from https://www.haravan.com/pages/jtexpress)
14:12:47	0/0	---M--	404	error ('Not%20Found')	text/html	etag:W/%2207f9236e724248e5b9b481363ab8b7b0%22	https://www.haravan.com/pages/popper.js	D:/freelance/phuong-nam-media/haravan/www.haravan.com/pages/popper.517.delayed	(from https://www.haravan.com/pages/jtexpress)
14:12:50	57255/57255	---MCZ	200	added ('OK')	text/css	etag:W/%2213c5c68dacf3cda72d931add46e7e2e7%22	http://theme.hstatic.net/1000001117/1001120712/14/shipment-supership-v1.1.scss.css?v=29306	D:/freelance/phuong-nam-media/haravan/theme.hstatic.net/1000001117/1001120712/14/shipment-supership-v1.1.scss9d62.css	(from https://www.haravan.com/pages/supership)
14:12:51	19362/19362	---M--	200	added ('OK')	image/png	etag:%22f484b43e44f71cbab52fd954c1a4ecb2%22	https://file.hstatic.net/1000001117/file/ticket_2x_1-min_43ee149589b3442699e6dc3510597c5a.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/ticket_2x_1-min_43ee149589b3442699e6dc3510597c5a.png	(from https://www.haravan.com/pages/supership)
14:12:54	121710/121710	---M--	200	added ('OK')	image/png	etag:%22d61f2564b6e8805cf58548a2d6f5fab1%22	http://file.hstatic.net/1000001117/file/sharefb-supership-min_aa49f3fef58a45eea1ac132fc1f57fe2.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/sharefb-supership-min_aa49f3fef58a45eea1ac132fc1f57fe2.png	(from https://www.haravan.com/pages/supership)
14:12:54	11575/11575	---M--	200	added ('OK')	image/png	etag:%2231423eaf15b8def0c68f0ddb7575641f%22	https://file.hstatic.net/1000001117/file/money2_1-min_4a4a20daa4804651b497783daba72df6.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/money2_1-min_4a4a20daa4804651b497783daba72df6.png	(from https://www.haravan.com/pages/supership)
14:12:54	16090/16090	---M--	200	added ('OK')	image/png	etag:%22fea0cc4eec29e5dbc62d378a2d774c02%22	https://file.hstatic.net/1000001117/file/money1_1-min_375c1afb8ed043eb95fa9eabef152d00.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/money1_1-min_375c1afb8ed043eb95fa9eabef152d00.png	(from https://www.haravan.com/pages/supership)
14:12:55	289865/289865	---M--	200	added ('OK')	image/png	etag:%2200b938f8d9bae109f180286d9bfab9c7%22	https://file.hstatic.net/1000001117/file/supership-banner_9f469f670e454f97aaa6c9b4c06479db.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/supership-banner_9f469f670e454f97aaa6c9b4c06479db.png	(from https://www.haravan.com/pages/supership)
14:12:55	530796/530796	---M--	200	added ('OK')	image/png	etag:%225aaa04dd0e170d44ad22e077570ff9ed%22	https://file.hstatic.net/1000001117/file/supership-introduce_e0f45593d2e547ec8a3884a152448ce9.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/supership-introduce_e0f45593d2e547ec8a3884a152448ce9.png	(from https://www.haravan.com/pages/supership)
14:12:55	92170/92170	---M--	200	added ('OK')	image/png	etag:%226ac473a7141ba2dc54224411de01e13b%22	https://file.hstatic.net/1000001117/file/supership-mainsteps_6b11771f22a44ee5909727301007848f.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/supership-mainsteps_6b11771f22a44ee5909727301007848f.png	(from https://www.haravan.com/pages/supership)
14:12:57	30329/30329	---M--	200	added ('OK')	image/png	etag:%2231ed26d64b719802cd01d5f9a36fa9ef%22	https://file.hstatic.net/1000001117/file/supership-bagde-1_b1b34f4302294cbcb4ffbae65859d31c.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/supership-bagde-1_b1b34f4302294cbcb4ffbae65859d31c.png	(from https://www.haravan.com/pages/supership)
14:12:57	21565/21565	---M--	200	added ('OK')	image/png	etag:%22af4937b03f7a687ad1ebb958cd07c598%22	https://file.hstatic.net/1000001117/file/supership-bagde-2_8293aa7bed5a4c2cb96d3dcf892b4c4a.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/supership-bagde-2_8293aa7bed5a4c2cb96d3dcf892b4c4a.png	(from https://www.haravan.com/pages/supership)
14:12:57	20153/20153	---M--	200	added ('OK')	image/png	etag:%2246c05bc6cd5dfa1a055309659eb2835b%22	https://file.hstatic.net/1000001117/file/supership-bagde-3_50a68836c6d94d5381407037863e1fa9.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/supership-bagde-3_50a68836c6d94d5381407037863e1fa9.png	(from https://www.haravan.com/pages/supership)
14:13:00	52443/52443	---MCZ	200	added ('OK')	text/css	etag:W/%224132be374f42a05d5c4e867e7b06f666%22	http://theme.hstatic.net/1000001117/1001120712/14/shipment-ninjavan.scss.css?v=29306	D:/freelance/phuong-nam-media/haravan/theme.hstatic.net/1000001117/1001120712/14/shipment-ninjavan.scss9d62.css	(from https://www.haravan.com/pages/ninjavan)
14:13:01	66769/66769	---M--	200	added ('OK')	image/png	etag:%224b94645752de25b2151b4ebc5282bd89%22	https://file.hstatic.net/1000001117/file/supershop-map_28018dca2d9643ada4f61214261b125f.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/supershop-map_28018dca2d9643ada4f61214261b125f.png	(from https://www.haravan.com/pages/supership)
14:13:12	83856/83856	---M--	200	added ('OK')	image/png	etag:%225cb3b6a0cfd5c528b74c5351a6cecc76%22	https://file.hstatic.net/1000001117/file/ninjavan-gift_05024c457a284f509a854d6775d700e1.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/ninjavan-gift_05024c457a284f509a854d6775d700e1.png	(from https://www.haravan.com/pages/ninjavan)
14:13:20	170652/170652	---M--	200	added ('OK')	image/png	etag:%22f0fbc00ad2056477969e584770518aad%22	http://file.hstatic.net/1000001117/file/sharefb-ninjavan-min_fd7f4ac472954f5caa91abe8290624a2.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/file/sharefb-ninjavan-min_fd7f4ac472954f5caa91abe8290624a2.png	(from https://www.haravan.com/pages/ninjavan)
