date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:18:22	86378/86378	---MCZ	200	added ('OK')	text/css	etag:W/%2268d64764-1516a%22	https://lemondigital.vn/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=10.2.1	D:/clone/phuongnam/lemondigital.vn/wp-content/plugins/woocommerce/assets/css/woocommerce8d49.css	(from https://lemondigital.vn/)
10:18:22	2279/2279	---MCZ	200	added ('OK')	text/css	etag:W/%2268d64764-8e7%22	https://lemondigital.vn/wp-content/plugins/woocommerce/assets/css/brands.css?ver=10.2.1	D:/clone/phuongnam/lemondigital.vn/wp-content/plugins/woocommerce/assets/css/brands8d49.css	(from https://lemondigital.vn/)
10:18:22	5501/5501	---MCZ	200	added ('OK')	text/css	etag:W/%226833e29b-157d%22	https://lemondigital.vn/wp-content/themes/hello-elementor/style.min.css?ver=3.4.2	D:/clone/phuongnam/lemondigital.vn/wp-content/themes/hello-elementor/style.minccfb.css	(from https://lemondigital.vn/)
10:18:23	7236/7236	---MCZ	200	added ('OK')	text/css	etag:W/%226833e29b-1c44%22	https://lemondigital.vn/wp-content/themes/hello-elementor/header-footer.min.css?ver=3.4.2	D:/clone/phuongnam/lemondigital.vn/wp-content/themes/hello-elementor/header-footer.minccfb.css	(from https://lemondigital.vn/)
10:18:23	3879/3879	---MCZ	200	added ('OK')	text/css	etag:W/%2268f6c28f-f27%22	https://lemondigital.vn/wp-content/uploads/elementor/css/post-6.css?ver=1761002127	D:/clone/phuongnam/lemondigital.vn/wp-content/uploads/elementor/css/post-691a6.css	(from https://lemondigital.vn/)
10:18:23	254/254	---MCZ	200	added ('OK')	text/css	etag:W/%2268d6474d-fe%22	https://lemondigital.vn/wp-content/plugins/elementor/assets/css/widget-image.min.css?ver=3.32.2	D:/clone/phuongnam/lemondigital.vn/wp-content/plugins/elementor/assets/css/widget-image.min20c8.css	(from https://lemondigital.vn/)
10:18:23	26823/26823	---MCZ	200	added ('OK')	text/css	etag:W/%2268f6c28f-68c7%22	https://lemondigital.vn/wp-content/uploads/elementor/css/custom-pro-widget-nav-menu.min.css?ver=1761002127	D:/clone/phuongnam/lemondigital.vn/wp-content/uploads/elementor/css/custom-pro-widget-nav-menu.min91a6.css	(from https://lemondigital.vn/)
10:18:23	200/200	---MCZ	200	added ('OK')	text/css	etag:W/%2268d6474d-c8%22	https://lemondigital.vn/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew.min.css?ver=3.32.2	D:/clone/phuongnam/lemondigital.vn/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew.min20c8.css	(from https://lemondigital.vn/)
10:18:23	600/600	---MCZ	200	added ('OK')	text/css	etag:W/%2268d6474d-258%22	https://lemondigital.vn/wp-content/plugins/elementor/assets/css/widget-heading.min.css?ver=3.32.2	D:/clone/phuongnam/lemondigital.vn/wp-content/plugins/elementor/assets/css/widget-heading.min20c8.css	(from https://lemondigital.vn/)
10:18:24	5150/5150	---MCZ	200	added ('OK')	text/css	etag:W/%2268d6474d-141e%22	https://lemondigital.vn/wp-content/plugins/elementor/assets/css/widget-social-icons.min.css?ver=3.32.2	D:/clone/phuongnam/lemondigital.vn/wp-content/plugins/elementor/assets/css/widget-social-icons.min20c8.css	(from https://lemondigital.vn/)
10:18:24	7025/7025	---MCZ	200	added ('OK')	text/css	etag:W/%2268f6c28f-1b71%22	https://lemondigital.vn/wp-content/uploads/elementor/css/custom-apple-webkit.min.css?ver=1761002127	D:/clone/phuongnam/lemondigital.vn/wp-content/uploads/elementor/css/custom-apple-webkit.min91a6.css	(from https://lemondigital.vn/)
10:18:24	10465/10465	---MCZ	200	added ('OK')	text/css	etag:W/%2268f6c28f-28e1%22	https://lemondigital.vn/wp-content/uploads/elementor/css/custom-widget-icon-list.min.css?ver=1761002127	D:/clone/phuongnam/lemondigital.vn/wp-content/uploads/elementor/css/custom-widget-icon-list.min91a6.css	(from https://lemondigital.vn/)
10:18:24	6798/6798	---MCZ	200	added ('OK')	text/css	etag:W/%226767d19e-1a8e%22	https://lemondigital.vn/wp-content/plugins/elementor-pro/assets/css/widget-form.min.css?ver=3.26.1	D:/clone/phuongnam/lemondigital.vn/wp-content/plugins/elementor-pro/assets/css/widget-form.mind92b.css	(from https://lemondigital.vn/)
10:18:25	1833/1833	---MCZ	200	added ('OK')	text/css	etag:W/%2268d6474d-729%22	https://lemondigital.vn/wp-content/plugins/elementor/assets/css/widget-spacer.min.css?ver=3.32.2	D:/clone/phuongnam/lemondigital.vn/wp-content/plugins/elementor/assets/css/widget-spacer.min20c8.css	(from https://lemondigital.vn/)
10:18:25	234546/234546	---MCZ	200	added ('OK')	text/css	etag:W/%2267ecaa04-39432%22	https://lemondigital.vn/wp-content/plugins/jet-elements/assets/css/jet-elements.css?ver=2.6.14	D:/clone/phuongnam/lemondigital.vn/wp-content/plugins/jet-elements/assets/css/jet-elements32bb.css	(from https://lemondigital.vn/)
10:18:25	17780/17780	---MCZ	200	added ('OK')	text/css	etag:W/%2267ecaa04-4574%22	https://lemondigital.vn/wp-content/plugins/jet-elements/assets/css/jet-elements-skin.css?ver=2.6.14	D:/clone/phuongnam/lemondigital.vn/wp-content/plugins/jet-elements/assets/css/jet-elements-skin32bb.css	(from https://lemondigital.vn/)
10:18:25	59344/59344	---MCZ	200	added ('OK')	text/css	etag:W/%2268d6474d-e7d0%22	https://lemondigital.vn/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.2	D:/clone/phuongnam/lemondigital.vn/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min20c8.css	(from https://lemondigital.vn/)
10:18:25	26702/26702	---MCZ	200	added ('OK')	text/css	etag:W/%2268d6474d-684e%22	https://lemondigital.vn/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css?ver=3.32.2	D:/clone/phuongnam/lemondigital.vn/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min20c8.css	(from https://lemondigital.vn/)
10:18:26	16471/16471	---MCZ	200	added ('OK')	text/css	etag:W/%2268d6474d-4057%22	https://lemondigital.vn/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min.css?ver=8.4.5	D:/clone/phuongnam/lemondigital.vn/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min94a4.css	(from https://lemondigital.vn/)
10:18:26	5486/5486	---MCZ	200	added ('OK')	text/css	etag:W/%2268d6474d-156e%22	https://lemondigital.vn/wp-content/plugins/elementor/assets/css/conditionals/e-swiper.min.css?ver=3.32.2	D:/clone/phuongnam/lemondigital.vn/wp-content/plugins/elementor/assets/css/conditionals/e-swiper.min20c8.css	(from https://lemondigital.vn/)
10:18:26	382/382	---MCZ	200	added ('OK')	text/css	etag:W/%2268d6474d-17e%22	https://lemondigital.vn/wp-content/plugins/elementor/assets/css/widget-image-carousel.min.css?ver=3.32.2	D:/clone/phuongnam/lemondigital.vn/wp-content/plugins/elementor/assets/css/widget-image-carousel.min20c8.css	(from https://lemondigital.vn/)
10:18:26	137/137	---MCZ	200	added ('OK')	text/css	etag:W/%2268d6474d-89%22	https://lemondigital.vn/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInDown.min.css?ver=3.32.2	D:/clone/phuongnam/lemondigital.vn/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInDown.min20c8.css	(from https://lemondigital.vn/)
10:18:26	130/130	---MCZ	200	added ('OK')	text/css	etag:W/%2268d6474d-82%22	https://lemondigital.vn/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.min.css?ver=3.32.2	D:/clone/phuongnam/lemondigital.vn/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.min20c8.css	(from https://lemondigital.vn/)
10:18:27	1283/1283	---MCZ	200	added ('OK')	text/css	etag:W/%2268d6474d-503%22	https://lemondigital.vn/wp-content/plugins/elementor/assets/css/widget-video.min.css?ver=3.32.2	D:/clone/phuongnam/lemondigital.vn/wp-content/plugins/elementor/assets/css/widget-video.min20c8.css	(from https://lemondigital.vn/)
10:18:27	137/137	---MCZ	200	added ('OK')	text/css	etag:W/%2268d6474d-89%22	https://lemondigital.vn/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInLeft.min.css?ver=3.32.2	D:/clone/phuongnam/lemondigital.vn/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInLeft.min20c8.css	(from https://lemondigital.vn/)
10:18:27	139/139	---MCZ	200	added ('OK')	text/css	etag:W/%2268d6474d-8b%22	https://lemondigital.vn/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.min.css?ver=3.32.2	D:/clone/phuongnam/lemondigital.vn/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.min20c8.css	(from https://lemondigital.vn/)
10:18:27	153/153	---MCZ	200	added ('OK')	text/css	etag:W/%2268d6474d-99%22	https://lemondigital.vn/wp-content/plugins/elementor/assets/lib/animations/styles/slideInLeft.min.css?ver=3.32.2	D:/clone/phuongnam/lemondigital.vn/wp-content/plugins/elementor/assets/lib/animations/styles/slideInLeft.min20c8.css	(from https://lemondigital.vn/)
10:18:28	155/155	---MCZ	200	added ('OK')	text/css	etag:W/%2268d6474d-9b%22	https://lemondigital.vn/wp-content/plugins/elementor/assets/lib/animations/styles/slideInRight.min.css?ver=3.32.2	D:/clone/phuongnam/lemondigital.vn/wp-content/plugins/elementor/assets/lib/animations/styles/slideInRight.min20c8.css	(from https://lemondigital.vn/)
10:18:28	9723/9723	---MCZ	200	added ('OK')	text/css	etag:W/%226767d19e-25fb%22	https://lemondigital.vn/wp-content/plugins/elementor-pro/assets/css/widget-nested-carousel.min.css?ver=3.26.1	D:/clone/phuongnam/lemondigital.vn/wp-content/plugins/elementor-pro/assets/css/widget-nested-carousel.mind92b.css	(from https://lemondigital.vn/)
10:18:28	4298/4298	---MCZ	200	added ('OK')	text/css	etag:W/%2268d6474d-10ca%22	https://lemondigital.vn/wp-content/plugins/elementor/assets/css/widget-divider.min.css?ver=3.32.2	D:/clone/phuongnam/lemondigital.vn/wp-content/plugins/elementor/assets/css/widget-divider.min20c8.css	(from https://lemondigital.vn/)
10:18:28	5946/5946	---MCZ	200	added ('OK')	text/css	etag:W/%226767d19e-173a%22	https://lemondigital.vn/wp-content/plugins/elementor-pro/assets/css/widget-gallery.min.css?ver=3.26.1	D:/clone/phuongnam/lemondigital.vn/wp-content/plugins/elementor-pro/assets/css/widget-gallery.mind92b.css	(from https://lemondigital.vn/)
10:18:28	3303/3303	---MCZ	200	added ('OK')	text/css	etag:W/%2268d6474d-ce7%22	https://lemondigital.vn/wp-content/plugins/elementor/assets/lib/e-gallery/css/e-gallery.min.css?ver=1.2.0	D:/clone/phuongnam/lemondigital.vn/wp-content/plugins/elementor/assets/lib/e-gallery/css/e-gallery.min7359.css	(from https://lemondigital.vn/)
10:18:29	7256/7256	---MCZ	200	added ('OK')	text/css	etag:W/%226767d19e-1c58%22	https://lemondigital.vn/wp-content/plugins/elementor-pro/assets/css/conditionals/transitions.min.css?ver=3.26.1	D:/clone/phuongnam/lemondigital.vn/wp-content/plugins/elementor-pro/assets/css/conditionals/transitions.mind92b.css	(from https://lemondigital.vn/)
10:18:29	335/335	---MCZ	200	added ('OK')	text/css	etag:W/%2268d6474d-14f%22	https://lemondigital.vn/wp-content/plugins/elementor/assets/lib/animations/styles/bounceInRight.min.css?ver=3.32.2	D:/clone/phuongnam/lemondigital.vn/wp-content/plugins/elementor/assets/lib/animations/styles/bounceInRight.min20c8.css	(from https://lemondigital.vn/)
10:18:29	146/146	---MCZ	200	added ('OK')	text/css	etag:W/%2268d6474d-92%22	https://lemondigital.vn/wp-content/plugins/elementor/assets/lib/animations/styles/slideInUp.min.css?ver=3.32.2	D:/clone/phuongnam/lemondigital.vn/wp-content/plugins/elementor/assets/lib/animations/styles/slideInUp.min20c8.css	(from https://lemondigital.vn/)
10:18:29	340/340	---MCZ	200	added ('OK')	text/css	etag:W/%2268d6474d-154%22	https://lemondigital.vn/wp-content/plugins/elementor/assets/lib/animations/styles/bounceInUp.min.css?ver=3.32.2	D:/clone/phuongnam/lemondigital.vn/wp-content/plugins/elementor/assets/lib/animations/styles/bounceInUp.min20c8.css	(from https://lemondigital.vn/)
10:18:30	249493/249493	---MCZ	200	added ('OK')	text/css	etag:W/%2268f6c292-3ce95%22	https://lemondigital.vn/wp-content/uploads/elementor/css/post-10.css?ver=1761002130	D:/clone/phuongnam/lemondigital.vn/wp-content/uploads/elementor/css/post-106603.css	(from https://lemondigital.vn/)
10:18:30	11892/11892	---MCZ	200	added ('OK')	text/css	etag:W/%2268f6c293-2e74%22	https://lemondigital.vn/wp-content/uploads/elementor/css/post-30.css?ver=1761002131	D:/clone/phuongnam/lemondigital.vn/wp-content/uploads/elementor/css/post-30912b.css	(from https://lemondigital.vn/)
10:18:30	59047/59047	---MCZ	200	added ('OK')	text/css	etag:W/%2268f6c293-e6a7%22	https://lemondigital.vn/wp-content/uploads/elementor/css/post-79.css?ver=1761002131	D:/clone/phuongnam/lemondigital.vn/wp-content/uploads/elementor/css/post-79912b.css	(from https://lemondigital.vn/)
10:18:30	87553/87553	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264ecc0d8-15601%22	https://lemondigital.vn/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	D:/clone/phuongnam/lemondigital.vn/wp-includes/js/jquery/jquery.minf43b.js	(from https://lemondigital.vn/)
10:18:30	13577/13577	---MCZ	200	added ('OK')	application/javascript	etag:W/%226482a84c-3509%22	https://lemondigital.vn/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	D:/clone/phuongnam/lemondigital.vn/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://lemondigital.vn/)
10:18:31	9636/9636	---MCZ	200	added ('OK')	application/javascript	etag:W/%2268d64764-25a4%22	https://lemondigital.vn/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.10.2.1	D:/clone/phuongnam/lemondigital.vn/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.mina80b.js	(from https://lemondigital.vn/)
10:18:31	4035/4035	---MCZ	200	added ('OK')	application/javascript	etag:W/%2268d64764-fc3%22	https://lemondigital.vn/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=10.2.1	D:/clone/phuongnam/lemondigital.vn/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min8d49.js	(from https://lemondigital.vn/)
10:18:31	1720/1720	---MCZ	200	added ('OK')	application/javascript	etag:W/%2268d64764-6b8%22	https://lemondigital.vn/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.10.2.1	D:/clone/phuongnam/lemondigital.vn/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min1480.js	(from https://lemondigital.vn/)
10:18:31	15073/15073	---MCZ	200	added ('OK')	application/javascript	etag:W/%2268d6474d-3ae1%22	https://lemondigital.vn/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.32.2	D:/clone/phuongnam/lemondigital.vn/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min20c8.js	(from https://lemondigital.vn/)
10:18:32	2071499/2071499	---MCZ	200	added ('OK')	application/json	etag:%2287269-1761189513;gz%22	https://lemondigital.vn/wp-json/	D:/clone/phuongnam/lemondigital.vn/wp-json/index.html	(from https://lemondigital.vn/)
10:18:32	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Oct%202025%2003:18:33%20GMT	https://lemondigital.vn/xmlrpc.php?rsd	D:/clone/phuongnam/lemondigital.vn/xmlrpc0db0.php	(from https://lemondigital.vn/)
10:18:33	390818/390818	---MCZ	200	added ('OK')	application/json	date:Thu,%2023%20Oct%202025%2003:18:33%20GMT	https://lemondigital.vn/wp-json/wp/v2/pages/10	D:/clone/phuongnam/lemondigital.vn/wp-json/wp/v2/pages/10.json	(from https://lemondigital.vn/)
10:18:33	2165/2165	---M-Z	200	added ('OK')	application/json	etag:%2286922-1761047384;gz%22	https://lemondigital.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flemondigital.vn%2F	D:/clone/phuongnam/lemondigital.vn/wp-json/oembed/1.0/embedb225.json	(from https://lemondigital.vn/)
10:18:33	2333/2333	---M-Z	200	added ('OK')	text/xml	etag:%2286904-1761041493;gz%22	https://lemondigital.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flemondigital.vn%2F&format=xml	D:/clone/phuongnam/lemondigital.vn/wp-json/oembed/1.0/embed77e7	(from https://lemondigital.vn/)
10:18:33	732/732	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Oct%202025%2003:18:34%20GMT	https://lemondigital.vn/wp-content/uploads/2024/12/cropped-lemonpng11-32x32.png	D:/clone/phuongnam/lemondigital.vn/wp-content/uploads/2024/12/cropped-lemonpng11-32x32.png	(from https://lemondigital.vn/)
10:18:33	3122/3122	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Oct%202025%2003:18:34%20GMT	https://lemondigital.vn/wp-content/uploads/2024/12/cropped-lemonpng11-192x192.png	D:/clone/phuongnam/lemondigital.vn/wp-content/uploads/2024/12/cropped-lemonpng11-192x192.png	(from https://lemondigital.vn/)
10:18:34	2890/2890	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Oct%202025%2003:18:34%20GMT	https://lemondigital.vn/wp-content/uploads/2024/12/cropped-lemonpng11-180x180.png	D:/clone/phuongnam/lemondigital.vn/wp-content/uploads/2024/12/cropped-lemonpng11-180x180.png	(from https://lemondigital.vn/)
10:18:34	39813/39813	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Oct%202025%2003:18:35%20GMT	https://lemondigital.vn/wp-content/uploads/2024/12/LOGO-2-1-1.png	D:/clone/phuongnam/lemondigital.vn/wp-content/uploads/2024/12/LOGO-2-1-1.png	(from https://lemondigital.vn/)
10:18:34	4173/4173	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Oct%202025%2003:18:35%20GMT	https://lemondigital.vn/wp-content/uploads/2024/12/White-Logo.png	D:/clone/phuongnam/lemondigital.vn/wp-content/uploads/2024/12/White-Logo.png	(from https://lemondigital.vn/)
10:18:34	1793/1793	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Oct%202025%2003:18:35%20GMT	https://lemondigital.vn/wp-content/uploads/2024/12/gg.png	D:/clone/phuongnam/lemondigital.vn/wp-content/uploads/2024/12/gg.png	(from https://lemondigital.vn/)
10:18:35	15120/15120	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Oct%202025%2003:18:35%20GMT	https://lemondigital.vn/wp-content/uploads/2025/02/dotac1.webp	D:/clone/phuongnam/lemondigital.vn/wp-content/uploads/2025/02/dotac1.webp	(from https://lemondigital.vn/)
10:18:35	148453/148453	---M-Z	200	added ('OK')	text/html	etag:%2286708-1761007069;gz%22	https://lemondigital.vn/ve-chung-toi/	D:/clone/phuongnam/lemondigital.vn/ve-chung-toi/index.html	(from https://lemondigital.vn/)
10:18:35	26958/26958	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Oct%202025%2003:18:36%20GMT	https://lemondigital.vn/wp-content/uploads/2025/02/doitac2.webp	D:/clone/phuongnam/lemondigital.vn/wp-content/uploads/2025/02/doitac2.webp	(from https://lemondigital.vn/)
10:18:36	6674/6674	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Oct%202025%2003:18:36%20GMT	https://lemondigital.vn/wp-content/uploads/2025/02/doitacmb1.webp	D:/clone/phuongnam/lemondigital.vn/wp-content/uploads/2025/02/doitacmb1.webp	(from https://lemondigital.vn/)
10:18:36	124083/124083	---M-Z	200	added ('OK')	text/html	etag:%2286706-1761007069;gz%22	https://lemondigital.vn/nang-luc-cua-chung-toi/	D:/clone/phuongnam/lemondigital.vn/nang-luc-cua-chung-toi/index.html	(from https://lemondigital.vn/)
10:18:36	138640/138640	---M-Z	200	added ('OK')	text/html	etag:%2286712-1761007069;gz%22	https://lemondigital.vn/van-de-chung-toi-giai-quyet/	D:/clone/phuongnam/lemondigital.vn/van-de-chung-toi-giai-quyet/index.html	(from https://lemondigital.vn/)
10:18:36	138781/138781	---M-Z	200	added ('OK')	text/html	etag:%2286711-1761007069;gz%22	https://lemondigital.vn/gia-tri-cua-chung-toi/	D:/clone/phuongnam/lemondigital.vn/gia-tri-cua-chung-toi/index.html	(from https://lemondigital.vn/)
10:18:37	4588/4588	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Oct%202025%2003:18:37%20GMT	https://lemondigital.vn/wp-content/uploads/2025/02/doitacmb2.webp	D:/clone/phuongnam/lemondigital.vn/wp-content/uploads/2025/02/doitacmb2.webp	(from https://lemondigital.vn/)
10:18:37	139043/139043	---M-Z	200	added ('OK')	text/html	etag:%2286710-1761007069;gz%22	https://lemondigital.vn/dich-vu/	D:/clone/phuongnam/lemondigital.vn/dich-vu/index.html	(from https://lemondigital.vn/)
10:18:37	164979/164979	---M-Z	200	added ('OK')	text/html	etag:%2286717-1761007070;gz%22	https://lemondigital.vn/tai-nang/	D:/clone/phuongnam/lemondigital.vn/tai-nang/index.html	(from https://lemondigital.vn/)
10:18:37	151710/151710	---M-Z	200	added ('OK')	text/html	etag:%2286709-1761007069;gz%22	https://lemondigital.vn/tin-tuc/	D:/clone/phuongnam/lemondigital.vn/tin-tuc/index.html	(from https://lemondigital.vn/)
10:18:38	168127/168127	---MCZ	200	added ('OK')	text/html	etag:%2286700-1761004860;gz%22	https://lemondigital.vn/category/kien-thuc-tiktok/	D:/clone/phuongnam/lemondigital.vn/category/kien-thuc-tiktok/index.html	(from https://lemondigital.vn/)
10:18:38	166868/166868	---M-Z	200	added ('OK')	text/html	etag:%2286713-1761007069;gz%22	https://lemondigital.vn/category/kien-thuc-shopee/	D:/clone/phuongnam/lemondigital.vn/category/kien-thuc-shopee/index.html	(from https://lemondigital.vn/)
10:18:38	165714/165714	---M-Z	200	added ('OK')	text/html	etag:%2286714-1761007069;gz%22	https://lemondigital.vn/category/kien-thuc-amazon/	D:/clone/phuongnam/lemondigital.vn/category/kien-thuc-amazon/index.html	(from https://lemondigital.vn/)
10:18:38	130435/130435	---MCZ	200	added ('OK')	text/html	etag:%2286702-1761005190;gz%22	https://lemondigital.vn/category/su-kien/	D:/clone/phuongnam/lemondigital.vn/category/su-kien/index.html	(from https://lemondigital.vn/)
10:18:38	4446/4446	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Oct%202025%2003:18:38%20GMT	https://lemondigital.vn/wp-content/uploads/2025/02/doitacmb3.webp	D:/clone/phuongnam/lemondigital.vn/wp-content/uploads/2025/02/doitacmb3.webp	(from https://lemondigital.vn/)
10:18:39	3658/3658	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Oct%202025%2003:18:39%20GMT	https://lemondigital.vn/wp-content/uploads/2025/02/doitacmb4.webp	D:/clone/phuongnam/lemondigital.vn/wp-content/uploads/2025/02/doitacmb4.webp	(from https://lemondigital.vn/)
10:18:39	7146/7146	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Oct%202025%2003:18:40%20GMT	https://lemondigital.vn/wp-content/uploads/2025/02/dotacmb5.webp	D:/clone/phuongnam/lemondigital.vn/wp-content/uploads/2025/02/dotacmb5.webp	(from https://lemondigital.vn/)
10:18:39	5314/5314	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Oct%202025%2003:18:40%20GMT	https://lemondigital.vn/wp-content/uploads/2025/02/doitacmb6.webp	D:/clone/phuongnam/lemondigital.vn/wp-content/uploads/2025/02/doitacmb6.webp	(from https://lemondigital.vn/)
10:18:39	15851/15851	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Oct%202025%2003:18:40%20GMT	https://lemondigital.vn/wp-content/uploads/2024/12/Thum.png	D:/clone/phuongnam/lemondigital.vn/wp-content/uploads/2024/12/Thum.png	(from https://lemondigital.vn/)
10:18:39	57896/57896	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Oct%202025%2003:18:40%20GMT	https://lemondigital.vn/wp-content/uploads/2024/12/hjhjhj-1.webp	D:/clone/phuongnam/lemondigital.vn/wp-content/uploads/2024/12/hjhjhj-1.webp	(from https://lemondigital.vn/)
10:18:40	54734/54734	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Oct%202025%2003:18:40%20GMT	https://lemondigital.vn/wp-content/uploads/2024/12/vh-e-com.webp	D:/clone/phuongnam/lemondigital.vn/wp-content/uploads/2024/12/vh-e-com.webp	(from https://lemondigital.vn/)
